"sample_id","cells","mean_signal","sd_signal","median_signal","min_signal","max_signal"
"SRR10353960",4791,1.00435140850022,0.00458038768200344,1.0013341229887,0.607944374492574,1.78822329842486
"SRR10353961",4652,1.00225808529399,0.00435266898576481,1.0013341229887,0.611533443959225,1.57287912923368
"SRR10353962",4189,1.00331116931065,0.0047146644896048,1.0013341229887,0.631474365681603,2.63772323861686
